end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
6,5,2,team1,0,3,2.3889233204264646,-1.570796327,1.5156893606515904
6,6,3,team0,0,0,4.005811131568791,1e-06,1.5762282362625026
6,7,3,team1,0,1,2.4055457864530663,-1.570796327,1.5170518316168213
6,8,4,team0,0,1,4.008516752099191,1e-06,1.568706710341931
6,9,4,team1,0,2,2.4029883405637715,-1.570796327,1.5158926799409536
6,10,5,team0,0,2,3.989941341371502,-1e-06,1.5700748948299024
6,11,5,team1,0,3,2.380195116902628,-1.570796327,1.518825355585936
6,12,6,team0,0,3,3.9990671850121595,-1e-06,1.5705095861213187
6,13,6,team1,0,4,2.3802534027834885,-1.570796327,1.5176911119433427
6,14,7,team0,0,4,4.006340929461269,-1e-06,1.5714326058612604
6,15,7,team1,0,5,2.399797012196535,-1.570796327,1.512492196470106
6,16,8,team0,1,3,3.9903111652940533,1e-06,1.575310764107392
7,1,0,team0,1,0,2.403151576187802,-15.707963267948966,1.5141679495258415
7,2,1,team1,1,1,2.3930106810745064,-1.570796327,1.5158952959562628
7,3,1,team0,2,1,2.405940950693447,-15.707963267948966,1.5134263593040604
7,4,2,team1,2,2,2.3969050112319343,-1.570796327,1.5169940268304856
7,5,2,team0,3,2,2.4127276090683267,-15.707963267948966,1.5140445184306723
7,6,3,team1,3,3,2.4022563678556925,-1.570796327,1.518076254558306
7,7,3,team0,4,3,2.391620971235473,-15.707963267948966,1.513207652677348
7,8,4,team1,4,4,2.3967630073990214,-1.570796327,1.5148450025067974
7,9,4,team0,5,4,2.4127187890879838,-15.707963267948966,1.5134732393909744
7,10,5,team1,5,5,2.393123143251187,-1.570796327,1.5170387183976082
7,11,5,team0,6,5,2.3997103277993665,-15.707963267948966,1.5119950773979194
7,12,6,team1,6,6,2.397977135356544,-1.570796327,1.5174316009807376
7,13,6,team0,7,6,2.3932264462893937,-15.707963267948966,1.514674479234185
7,14,7,team1,7,7,2.3977950524052276,-1.570796327,1.5164010176212641
7,15,7,team0,8,7,2.3966326043016966,-15.707963267948966,1.5131954158407461
7,16,8,team1,8,8,2.3935865813242536,-1.570796327,1.5165901987364114
8,1,0,team1,0,1,2.400032490585765,-1.570796327,1.518032839719069
8,2,1,team0,0,1,3.9972455079484366,1e-06,1.5724969541968754
8,3,1,team1,0,2,2.403715037570561,-1.570796327,1.5172861159178626
8,4,2,team0,0,2,3.9849676524437503,1e-06,1.5762984734951937
8,5,2,team1,0,3,2.406811032901391,-1.570796327,1.5131393104011932
8,6,3,team0,0,2,3.999271984431067,1e-06,1.579058157084947
8,7,3,team1,0,3,2.396740452177309,-1.570796327,1.5150289081170984
8,8,4,team0,0,3,4.006203943411042,-1e-06,1.57178174130501
8,9,4,team1,0,4,2.4049756318196307,-1.570796327,1.5165431476043592
8,10,5,team0,0,3,3.9976662352879067,-1e-06,1.569168393553695
8,11,5,team1,0,4,2.4074417765793807,-1.570796327,1.5146198309507726
8,12,6,team0,0,4,3.9991745451522376,-1e-06,1.5668738237050508
8,13,6,team1,0,5,2.413117840336598,-1.570796327,1.5158746772954548
8,14,7,team0,0,2,4.006508407163597,1e-06,1.5760967809513757
8,15,7,team1,0,3,2.3893028505996226,-1.570796327,1.5165453535403992
8,16,8,team0,1,2,3.9949761974902485,-1e-06,1.5626757236846367
9,1,0,team0,1,0,2.407761274602078,-15.707963267948966,1.5155749423648357
9,2,1,team1,1,1,2.3962479127332874,-1.570796327,1.5166461039700792
9,3,1,team0,2,1,2.410001285529275,-15.707963267948966,1.51499730838781
9,4,2,team1,2,2,2.40107276164965,-1.570796327,1.5152248504406096
9,5,2,team0,3,2,2.4012985353934573,-15.707963267948966,1.5129579056187714
9,6,3,team1,3,3,2.401055457706295,-1.570796327,1.5162551420287635
9,7,3,team0,4,3,2.405419678465383,-15.707963267948966,1.514778857395448
9,8,4,team1,4,4,2.414970963156281,-1.570796327,1.515551803512946
9,9,4,team0,5,4,2.3984454710302914,-15.707963267948966,1.5155381846277036
9,10,5,team1,5,5,2.3959642385365685,-1.570796327,1.5169212006620585
9,11,5,team0,6,5,2.3921351297125306,-15.707963267948966,1.5141502558919797
9,12,6,team1,6,6,2.4062096978879697,-1.570796327,1.5129735374683748
9,13,6,team0,7,6,2.3959766316879856,-15.707963267948966,1.5146239291172445
9,14,7,team1,7,7,2.4052924939389673,-1.570796327,1.5180861136421344
9,15,7,team0,8,7,2.402276596468741,-15.707963267948966,1.514109541011362
9,16,8,team1,8,8,2.400134318102243,-1.570796327,1.5142648858942511
