ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-03-02T13:52:00.197,6,9,2.394896,-15.707963,1.511450,86.60,4.339517,4.339517,37.865109,37.865109,4.339517,0,other,trajectories\traj_051.csv
2026-03-02T13:52:00.330,6,11,2.332691,-15.707963,1.517609,86.95,3.858034,3.858034,35.794234,35.794234,3.858034,0,other,trajectories\traj_052.csv
2026-03-02T13:52:00.466,6,13,2.328529,15.707963,1.625005,93.11,-3.878161,-3.878161,35.652190,35.652190,-3.878161,0,other,trajectories\traj_053.csv
2026-03-02T13:52:00.601,6,15,2.328137,15.707963,1.627957,93.28,-3.981823,-3.981823,35.627588,35.627588,-3.981823,0,other,trajectories\traj_054.csv
2026-03-02T13:52:00.818,7,2,2.413845,-15.707963,1.517176,86.93,4.200252,4.200252,38.540240,38.540240,4.200252,0,other,trajectories\traj_055.csv
2026-03-02T13:52:00.946,7,4,2.407399,15.707963,1.625100,93.11,-4.199927,-4.199927,38.315310,38.315310,-4.199927,0,other,trajectories\traj_056.csv
2026-03-02T13:52:01.079,7,6,2.394214,15.707963,1.624292,93.07,-4.115139,-4.115139,37.866517,37.866517,-4.115139,0,other,trajectories\traj_057.csv
2026-03-02T13:52:01.209,7,8,2.390246,15.707963,1.630084,93.40,-4.317482,-4.317482,37.706610,37.706610,-4.317482,0,other,trajectories\traj_058.csv
2026-03-02T13:52:01.344,7,10,2.396874,15.707963,1.628016,93.28,-4.267288,-4.267288,37.941898,37.941898,-4.267288,0,other,trajectories\traj_059.csv
2026-03-02T13:52:01.479,7,12,2.376365,15.707963,1.631025,93.45,-4.293669,-4.293669,37.230726,37.230726,-4.293669,0,other,trajectories\traj_060.csv
2026-03-02T13:52:01.623,7,14,2.355371,15.707963,1.634040,93.62,-4.314936,-4.314936,36.510135,36.510135,-4.314936,0,other,trajectories\traj_061.csv
2026-03-02T13:52:01.910,8,2,2.397262,-15.707963,1.516090,86.87,4.173538,4.173538,37.965785,37.965785,4.173538,0,other,trajectories\traj_062.csv
2026-03-02T13:52:02.036,8,4,2.387260,15.707963,1.625653,93.14,-4.138111,-4.138111,37.623558,37.623558,-4.138111,0,other,trajectories\traj_063.csv
2026-03-02T13:52:02.165,8,6,2.395850,15.707963,1.627716,93.26,-4.251618,-4.251618,37.908151,37.908151,-4.251618,0,other,trajectories\traj_064.csv
2026-03-02T13:52:02.304,8,8,2.388971,15.707963,1.630691,93.43,-4.334942,-4.334942,37.660519,37.660519,-4.334942,0,other,trajectories\traj_065.csv
2026-03-02T13:52:02.436,8,10,2.397310,-15.707963,1.514699,86.79,4.226539,4.226539,37.961568,37.961568,4.226539,0,other,trajectories\traj_066.csv
2026-03-02T13:52:02.592,8,12,2.356451,-15.707963,1.507631,86.38,4.316696,4.316696,36.546702,36.546702,4.316696,0,other,trajectories\traj_067.csv
2026-03-02T13:52:02.739,8,14,2.337581,15.707963,1.622964,92.99,-3.840574,-3.840574,35.960811,35.960811,-3.840574,0,other,trajectories\traj_068.csv
2026-03-02T13:52:03.016,9,1,2.418340,-15.707963,1.516556,86.89,4.242755,4.242755,38.692841,38.692841,4.242755,0,other,trajectories\traj_069.csv
2026-03-02T13:52:03.151,9,3,2.413791,-15.707963,1.516873,86.91,4.211686,4.211686,38.537072,38.537072,4.211686,0,other,trajectories\traj_070.csv
2026-03-02T13:52:03.284,9,5,2.414340,-15.707963,1.518341,86.99,4.157364,4.157364,38.562176,38.562176,4.157364,0,other,trajectories\traj_071.csv
2026-03-02T13:52:03.418,9,7,2.392379,-15.707963,1.514898,86.80,4.198492,4.198492,37.793854,37.793854,4.198492,0,other,trajectories\traj_072.csv
2026-03-02T13:52:03.552,9,9,2.413839,-15.707963,1.513266,86.70,4.350882,4.350882,38.523302,38.523302,4.350882,0,other,trajectories\traj_073.csv
2026-03-02T13:52:03.689,9,11,2.358092,-15.707963,1.515056,86.81,4.051892,4.051892,36.632869,36.632869,4.051892,0,other,trajectories\traj_074.csv
2026-03-02T13:52:03.825,9,13,2.362839,15.707963,1.629606,93.37,-4.184130,-4.184130,36.779902,36.779902,-4.184130,0,other,trajectories\traj_075.csv
2026-03-02T13:52:03.968,9,15,2.361084,15.707963,1.634992,93.68,-4.374507,-4.374507,36.697827,36.697827,-4.374507,0,other,trajectories\traj_076.csv
