ts,end,total_shot_number,tv,av,sa_rad,sa_deg,est_distance,final_x_model,final_y_model,dc_x,dc_y,in_house,class,trajectory_file
2026-02-27T11:45:51.884,3,11,2.395358,-15.707963,0.097164,5.57,38.094613,38.094613,1.616146,1.616146,38.094613,1,draw,trajectories\traj_029.csv
2026-02-27T11:45:51.981,3,13,2.406515,-15.707963,0.100298,5.75,38.474468,38.474468,1.749104,1.749104,38.474468,1,draw,trajectories\traj_030.csv
2026-02-27T11:45:52.078,3,15,2.418644,-15.707963,0.098781,5.66,38.898001,38.898001,1.704923,1.704923,38.898001,1,draw,trajectories\traj_031.csv
2026-02-27T11:45:52.190,4,1,2.401092,-15.707963,0.054441,3.12,38.326644,38.326644,-0.014430,-0.014430,38.326644,1,draw,trajectories\traj_032.csv
2026-02-27T11:45:52.281,4,3,2.414880,-15.707963,0.055733,3.19,38.804383,38.804383,0.030630,0.030630,38.804383,1,draw,trajectories\traj_033.csv
2026-02-27T11:45:52.377,4,5,2.412480,-15.707963,0.054134,3.10,38.720993,38.720993,-0.030492,-0.030492,38.720993,1,draw,trajectories\traj_034.csv
2026-02-27T11:45:52.469,4,7,2.405159,-15.707963,0.053406,3.06,38.467215,38.467215,-0.055725,-0.055725,38.467215,1,draw,trajectories\traj_035.csv
2026-02-27T11:45:52.563,4,9,2.414187,-15.707963,0.053739,3.08,38.780283,38.780283,-0.046466,-0.046466,38.780283,1,draw,trajectories\traj_036.csv
2026-02-27T11:45:52.656,4,11,2.404493,-15.707963,0.054169,3.10,38.444194,38.444194,-0.026148,-0.026148,38.444194,1,draw,trajectories\traj_037.csv
2026-02-27T11:45:52.756,4,13,2.413028,-15.707963,0.096464,5.53,38.706640,38.706640,1.608702,1.608702,38.706640,1,draw,trajectories\traj_038.csv
2026-02-27T11:45:52.854,4,15,2.409989,-15.707963,0.096121,5.51,38.601759,38.601759,1.592137,1.592137,38.601759,1,draw,trajectories\traj_039.csv
2026-02-27T11:45:53.016,5,1,2.404191,-15.707963,0.058079,3.33,38.433561,38.433561,0.124259,0.124259,38.433561,1,draw,trajectories\traj_040.csv
2026-02-27T11:45:53.122,5,3,2.394910,-15.707963,0.055468,3.18,38.113439,38.113439,0.026955,0.026955,38.113439,1,draw,trajectories\traj_041.csv
2026-02-27T11:45:53.214,5,5,2.412555,-15.707963,0.053082,3.04,38.723559,38.723559,-0.071288,-0.071288,38.723559,1,draw,trajectories\traj_042.csv
2026-02-27T11:45:53.308,5,7,2.403536,-15.707963,0.055660,3.19,38.411108,38.411108,0.031497,0.031497,38.411108,1,draw,trajectories\traj_043.csv
2026-02-27T11:45:53.410,5,9,2.405302,-15.707963,0.053308,3.05,38.472162,38.472162,-0.059574,-0.059574,38.472162,1,draw,trajectories\traj_044.csv
2026-02-27T11:45:53.503,5,11,2.398322,-15.707963,0.056360,3.23,38.230995,38.230995,0.059923,0.059923,38.230995,1,draw,trajectories\traj_045.csv
2026-02-27T11:45:53.596,5,13,2.396205,-15.707963,0.053330,3.06,38.158005,38.158005,-0.055067,-0.055067,38.158005,1,draw,trajectories\traj_046.csv
2026-02-27T11:45:53.689,5,15,2.401379,-15.707963,0.057347,3.29,38.336462,38.336462,0.096855,0.096855,38.336462,1,draw,trajectories\traj_047.csv
2026-02-27T11:45:53.798,6,1,2.413751,-15.707963,0.055520,3.18,38.765170,38.765170,0.022742,0.022742,38.765170,1,draw,trajectories\traj_048.csv
2026-02-27T11:45:53.894,6,3,2.406439,-15.707963,0.056111,3.21,38.511529,38.511529,0.047929,0.047929,38.511529,1,draw,trajectories\traj_049.csv
2026-02-27T11:45:53.987,6,5,2.403411,-15.707963,0.054019,3.10,38.406784,38.406784,-0.031489,-0.031489,38.406784,1,draw,trajectories\traj_050.csv
2026-02-27T11:45:54.079,6,7,2.408527,-15.707963,0.055477,3.18,38.583890,38.583890,0.022814,0.022814,38.583890,1,draw,trajectories\traj_051.csv
2026-02-27T11:45:54.180,6,9,2.390667,-15.707963,0.056182,3.22,37.967434,37.967434,0.055444,0.055444,37.967434,1,draw,trajectories\traj_052.csv
2026-02-27T11:45:54.360,6,11,2.396665,-15.707963,0.057149,3.27,38.173815,38.173815,0.090557,0.090557,38.173815,1,draw,trajectories\traj_053.csv
2026-02-27T11:45:54.452,6,13,2.401522,-15.707963,0.052509,3.01,38.341421,38.341421,-0.088673,-0.088673,38.341421,1,draw,trajectories\traj_054.csv
2026-02-27T11:45:54.546,6,15,2.410445,-15.707963,0.056843,3.26,38.650323,38.650323,0.074967,0.074967,38.650323,1,draw,trajectories\traj_055.csv
2026-02-27T11:45:54.656,7,1,2.404280,-15.707963,0.059130,3.39,38.436486,38.436486,0.164611,0.164611,38.436486,1,draw,trajectories\traj_056.csv
2026-02-27T11:45:54.754,7,3,2.404599,-15.707963,0.053672,3.08,38.447843,38.447843,-0.045284,-0.045284,38.447843,1,draw,trajectories\traj_057.csv
2026-02-27T11:45:54.847,7,5,2.400323,-15.707963,0.054988,3.15,38.300092,38.300092,0.006779,0.006779,38.300092,1,draw,trajectories\traj_058.csv
2026-02-27T11:45:54.939,7,7,2.396435,-15.707963,0.056521,3.24,38.165941,38.165941,0.066632,0.066632,38.165941,1,draw,trajectories\traj_059.csv
2026-02-27T11:45:55.033,7,9,2.395537,-15.707963,0.051839,2.97,38.134863,38.134863,-0.111663,-0.111663,38.134863,1,draw,trajectories\traj_060.csv
2026-02-27T11:45:55.127,7,11,2.412020,-15.707963,0.055315,3.17,38.705049,38.705049,0.015381,0.015381,38.705049,1,draw,trajectories\traj_061.csv
2026-02-27T11:45:55.220,7,13,2.414203,-15.707963,0.053217,3.05,38.780824,38.780824,-0.066732,-0.066732,38.780824,1,draw,trajectories\traj_062.csv
2026-02-27T11:45:55.315,7,15,2.407547,-15.707963,0.053324,3.06,38.549881,38.549881,-0.059876,-0.059876,38.549881,1,draw,trajectories\traj_063.csv
2026-02-27T11:45:55.421,8,1,2.385261,-15.707963,0.054465,3.12,37.781883,37.781883,-0.007834,-0.007834,37.781883,1,draw,trajectories\traj_064.csv
2026-02-27T11:45:55.513,8,3,2.412568,-15.707963,0.054622,3.13,38.724085,38.724085,-0.011665,-0.011665,38.724085,1,draw,trajectories\traj_065.csv
2026-02-27T11:45:55.610,8,5,2.401926,-15.707963,0.053722,3.08,38.355450,38.355450,-0.042334,-0.042334,38.355450,1,draw,trajectories\traj_066.csv
2026-02-27T11:45:55.703,8,7,2.395958,-15.707963,0.054728,3.14,38.149533,38.149533,-0.001633,-0.001633,38.149533,1,draw,trajectories\traj_067.csv
2026-02-27T11:45:55.797,8,9,2.402527,-15.707963,0.053125,3.04,38.376182,38.376182,-0.065464,-0.065464,38.376182,1,draw,trajectories\traj_068.csv
2026-02-27T11:45:55.894,8,11,2.413532,-15.707963,0.057704,3.31,38.757404,38.757404,0.107453,0.107453,38.757404,1,draw,trajectories\traj_069.csv
2026-02-27T11:45:55.991,8,13,2.402252,-15.707963,0.056458,3.23,38.366683,38.366683,0.062513,0.062513,38.366683,1,draw,trajectories\traj_070.csv
2026-02-27T11:45:56.088,8,15,2.395031,-15.707963,0.053035,3.04,38.117538,38.117538,-0.065840,-0.065840,38.117538,1,draw,trajectories\traj_071.csv
2026-02-27T11:45:56.198,9,1,2.410943,-15.707963,0.056684,3.25,38.667605,38.667605,0.068695,0.068695,38.667605,1,draw,trajectories\traj_072.csv
2026-02-27T11:45:56.294,9,3,2.402443,-15.707963,0.057387,3.29,38.373209,38.373209,0.098100,0.098100,38.373209,1,draw,trajectories\traj_073.csv
2026-02-27T11:45:56.399,9,5,2.407509,-15.707963,0.054850,3.14,38.548616,38.548616,-0.001022,-0.001022,38.548616,1,draw,trajectories\traj_074.csv
2026-02-27T11:45:56.501,9,7,2.410057,-15.707963,0.055835,3.20,38.636917,38.636917,0.036140,0.036140,38.636917,1,draw,trajectories\traj_075.csv
2026-02-27T11:45:56.610,9,9,2.403942,-15.707963,0.053131,3.04,38.425096,38.425096,-0.065810,-0.065810,38.425096,1,draw,trajectories\traj_076.csv
2026-02-27T11:45:56.713,9,11,2.408513,-15.707963,0.055985,3.21,38.583392,38.583392,0.042401,0.042401,38.583392,1,draw,trajectories\traj_077.csv
2026-02-27T11:45:56.830,9,13,2.394681,-15.707963,0.095511,5.47,38.073911,38.073911,1.552458,1.552458,38.073911,1,draw,trajectories\traj_078.csv
2026-02-27T11:45:56.931,9,15,2.413133,-15.707963,0.097359,5.58,38.708837,38.708837,1.643460,1.643460,38.708837,1,draw,trajectories\traj_079.csv
