timestamp,end_number,shot_number,total_shot_number,next_shot_team,translational_velocity,angular_velocity,shot_angle,score_team0,score_team1,team1_first_x,team1_first_y,team1_nonzero_count
2026-02-25T12:40:51.203,6,3,6,team0,2.337530065610925,1.5707963267948966,1.601430671664693,0,3,1.1279053688049316,36.78266906738281,3
2026-02-25T12:40:51.241,6,3,7,team1,2.401197564711208,1.5707963267948966,0.05574764309994725,0,3,1.1279053688049316,36.78266906738281,3
2026-02-25T12:40:51.311,6,4,8,team0,2.3415187711117786,1.5707963267948966,1.6012848358682876,0,3,1.132211685180664,36.84041976928711,4
2026-02-25T12:40:51.350,6,4,9,team1,2.40305676362669,1.5707963267948966,0.05594857994955337,0,3,1.132211685180664,36.84041976928711,4
2026-02-25T12:40:51.441,6,5,10,team0,2.330784482710553,1.5707963267948966,1.6006233514202042,0,3,1.132211685180664,36.84041976928711,5
2026-02-25T12:40:51.485,6,5,11,team1,2.4111077905134133,1.5707963267948966,0.053688866655265455,0,3,1.132211685180664,36.84041976928711,5
2026-02-25T12:40:51.566,6,6,12,team0,2.3288095053967854,1.5707963267948966,1.6010628467999892,0,3,1.132211685180664,36.84041976928711,6
2026-02-25T12:40:51.606,6,6,13,team1,2.3916016996995277,1.5707963267948966,0.056042114714225696,0,3,1.132211685180664,36.84041976928711,6
2026-02-25T12:40:51.673,6,7,14,team0,2.3325450701087296,1.5707963267948966,1.6014180348022589,0,3,1.1296201944351196,36.851192474365234,7
2026-02-25T12:40:51.707,6,7,15,team1,2.411447380511584,1.5707963267948966,0.05425284684710094,0,3,1.1296201944351196,36.851192474365234,7
2026-02-25T12:40:51.818,6,8,16,,2.3325541748023157,1.5707963267948966,1.5985521317107854,0,4,1.1296201944351196,36.851192474365234,8
2026-02-25T12:40:51.896,7,0,1,team1,2.416588823278918,1.5707963267948966,0.05728865485507705,0,4,0.0,0.0,0
2026-02-25T12:40:51.962,7,1,2,team0,2.3244003863068325,1.5707963267948966,1.5994709930357085,0,4,0.9083814024925232,35.71369934082031,1
2026-02-25T12:40:51.994,7,1,3,team1,2.3970250827575406,1.5707963267948966,0.05933829499892308,0,4,0.9083814024925232,35.71369934082031,1
2026-02-25T12:40:52.066,7,2,4,team0,2.3334118841684335,1.5707963267948966,1.6006787073851256,0,4,1.1436655521392822,36.15863800048828,2
2026-02-25T12:40:52.099,7,2,5,team1,2.40928527777783,1.5707963267948966,0.05140018564691135,0,4,1.1436655521392822,36.15863800048828,2
2026-02-25T12:40:52.164,7,3,6,team0,2.3277407992530685,1.5707963267948966,1.6003059308595147,0,4,1.1436655521392822,36.15863800048828,3
2026-02-25T12:40:52.195,7,3,7,team1,2.4017732345454914,1.5707963267948966,0.05342129500814152,0,4,1.1436655521392822,36.15863800048828,3
2026-02-25T12:40:52.260,7,4,8,team0,2.334788286064787,1.5707963267948966,1.5968963497374966,0,4,1.1436655521392822,36.15863800048828,4
2026-02-25T12:40:52.293,7,4,9,team1,2.4053281846921104,1.5707963267948966,0.056390545357211184,0,4,1.1436655521392822,36.15863800048828,4
2026-02-25T12:40:52.361,7,5,10,team0,2.332814246793296,1.5707963267948966,1.6006348786061009,0,4,1.1436655521392822,36.15863800048828,5
2026-02-25T12:40:52.394,7,5,11,team1,2.398262766390449,1.5707963267948966,0.053284292427684045,0,4,1.1436655521392822,36.15863800048828,5
2026-02-25T12:40:52.460,7,6,12,team0,2.330766701342812,1.5707963267948966,1.6028822225796342,0,4,1.1436655521392822,36.15863800048828,6
2026-02-25T12:40:52.505,7,6,13,team1,2.4014813386243596,1.5707963267948966,0.056732310601611075,0,4,1.1436655521392822,36.15863800048828,6
2026-02-25T12:40:52.619,7,7,14,team0,2.337567379956927,1.5707963267948966,1.6035656431701062,0,4,1.1436655521392822,36.15863800048828,7
2026-02-25T12:40:52.680,7,7,15,team1,2.3897904374474694,1.5707963267948966,0.05349379001286751,0,4,1.1436655521392822,36.15863800048828,7
2026-02-25T12:40:52.750,7,8,16,,2.341668648923263,1.5707963267948966,1.5996671885522042,0,4,1.1246910095214844,36.2361946105957,8
2026-02-25T12:40:52.787,8,0,1,team1,2.4074539156586123,1.5707963267948966,0.055203944285668674,0,4,0.0,0.0,0
2026-02-25T12:40:52.858,8,1,2,team0,2.3291819996924845,1.5707963267948966,1.6034474030014092,0,4,0.7714453935623169,35.87700653076172,1
2026-02-25T12:40:52.893,8,1,3,team1,2.4070187442338122,1.5707963267948966,0.0551378248810867,0,4,0.7714453935623169,35.87700653076172,1
2026-02-25T12:40:52.958,8,2,4,team0,2.3355523734947305,1.5707963267948966,1.6009107484846288,0,4,0.8129346370697021,36.368526458740234,2
2026-02-25T12:40:52.996,8,2,5,team1,2.4061019831399917,1.5707963267948966,0.055107998676805985,0,4,0.8129346370697021,36.368526458740234,2
2026-02-25T12:40:53.064,8,3,6,team0,2.325684197334738,1.5707963267948966,1.599079950162317,0,4,0.8129346370697021,36.368526458740234,3
2026-02-25T12:40:53.097,8,3,7,team1,2.4090540721520695,1.5707963267948966,0.0579032276701549,0,4,0.8129346370697021,36.368526458740234,3
2026-02-25T12:40:53.165,8,4,8,team0,2.3380948455136465,1.5707963267948966,1.598835890609825,0,4,0.8129346370697021,36.368526458740234,4
2026-02-25T12:40:53.201,8,4,9,team1,2.3993411834675333,1.5707963267948966,0.05617530611268122,0,4,0.8129346370697021,36.368526458740234,4
2026-02-25T12:40:53.266,8,5,10,team0,2.315932016662381,1.5707963267948966,1.6007249943683393,0,4,0.8129346370697021,36.368526458740234,5
2026-02-25T12:40:53.304,8,5,11,team1,2.4011049638732365,1.5707963267948966,0.05707116767272912,0,4,0.8129346370697021,36.368526458740234,5
2026-02-25T12:40:53.371,8,6,12,team0,2.313955206183981,1.5707963267948966,1.5973825249461953,0,4,0.8129346370697021,36.368526458740234,6
2026-02-25T12:40:53.407,8,6,13,team1,2.4045979492465137,1.5707963267948966,0.056942973648221214,0,4,0.8129346370697021,36.368526458740234,6
2026-02-25T12:40:53.998,8,7,14,team0,2.323557660745296,1.5707963267948966,1.601775052071925,0,4,0.8129346370697021,36.368526458740234,7
2026-02-25T12:40:54.040,8,7,15,team1,2.406480484825754,1.5707963267948966,0.054478253437039374,0,4,0.8129346370697021,36.368526458740234,7
2026-02-25T12:40:54.112,8,8,16,,2.335212906961474,1.5707963267948966,1.6017475714873797,0,4,0.8129346370697021,36.368526458740234,8
2026-02-25T12:40:54.152,9,0,1,team1,2.4064784897375993,1.5707963267948966,0.055217082537099546,0,4,0.0,0.0,0
2026-02-25T12:40:54.218,9,1,2,team0,2.336986221397401,1.5707963267948966,1.5995112387234878,0,4,0.9218907952308655,36.13389587402344,1
2026-02-25T12:40:54.251,9,1,3,team1,2.413165584580143,1.5707963267948966,0.056404745725971935,0,4,0.9218907952308655,36.13389587402344,1
2026-02-25T12:40:54.316,9,2,4,team0,2.3244801120466643,1.5707963267948966,1.598865452069707,0,4,0.9218907952308655,36.13389587402344,2
2026-02-25T12:40:54.351,9,2,5,team1,2.4057258176467373,1.5707963267948966,0.053514522863603003,0,4,0.9218907952308655,36.13389587402344,2
2026-02-25T12:40:54.418,9,3,6,team0,2.339739253687074,1.5707963267948966,1.6030328095614295,0,4,0.9218907952308655,36.13389587402344,3
2026-02-25T12:40:54.454,9,3,7,team1,2.4181397869069947,1.5707963267948966,0.05606620675303603,0,4,0.9218907952308655,36.13389587402344,3
2026-02-25T12:40:54.523,9,4,8,team0,2.3355963392605528,1.5707963267948966,1.5984745792337962,0,4,0.9218907952308655,36.13389587402344,4
2026-02-25T12:40:54.558,9,4,9,team1,2.4042077058580804,1.5707963267948966,0.05188168464780638,0,4,0.9218907952308655,36.13389587402344,4
2026-02-25T12:40:54.625,9,5,10,team0,2.327492927378211,1.5707963267948966,1.6016279310371455,0,4,0.9942642450332642,36.378658294677734,5
2026-02-25T12:40:54.676,9,5,11,team1,2.3974961851274417,1.5707963267948966,0.05758973988852904,0,4,0.9942642450332642,36.378658294677734,5
2026-02-25T12:40:54.758,9,6,12,team0,2.3328535572336575,1.5707963267948966,1.600392208230853,0,4,1.1441346406936646,36.81583786010742,6
2026-02-25T12:40:54.812,9,6,13,team1,2.412181065183324,1.5707963267948966,0.05029927635952174,0,4,1.1441346406936646,36.81583786010742,6
2026-02-25T12:40:54.896,9,7,14,team0,2.3436310163195664,1.5707963267948966,1.6008421582723567,0,4,1.2345548868179321,36.985862731933594,7
2026-02-25T12:40:54.939,9,7,15,team1,2.4119252846151746,1.5707963267948966,0.05724727735843407,0,4,1.2345548868179321,36.985862731933594,7
2026-02-25T12:40:55.047,9,8,16,,2.3342589302910377,1.5707963267948966,1.6013527834772263,0,5,1.2345548868179321,36.985862731933594,8
