end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
2,10,5,team0,0,3,4.01498842924645,-0.5,1.5700279362649954
2,11,5,team1,0,4,2.3848273127686666,-1.570796327,1.5158039118995221
2,12,6,team0,0,4,3.9933192769297396,-0.5,1.5704886537341476
2,13,6,team1,0,5,2.400196067005827,-1.570796327,1.5165996709301002
2,14,7,team0,0,5,4.001472830305025,-0.5,1.5700889640350577
2,15,7,team1,0,6,2.3932431221387196,-1.570796327,1.5192330493392117
2,16,8,team0,1,4,4.00223010087066,0.5,1.5720473670294353
3,1,0,team0,1,0,2.3977803776970137,-15.707963267948966,1.5134843774861628
3,2,1,team1,1,1,2.3850706101493904,-1.570796327,1.5158338085668663
3,3,1,team0,2,1,2.3980484889331986,-15.707963267948966,1.5118824705142364
3,4,2,team1,2,2,2.3969907925352474,-1.570796327,1.5143391204485481
3,5,2,team0,3,2,2.3945224221638055,-15.707963267948966,1.5131710500084004
3,6,3,team1,3,3,2.3994022147094007,-1.570796327,1.518053305528828
3,7,3,team0,4,3,2.4060695395829215,-15.707963267948966,1.5153666265290158
3,8,4,team1,4,4,2.385952283089882,-1.570796327,1.5151402869116255
3,9,4,team0,5,4,2.388362158963314,-15.707963267948966,1.5132348452488587
3,10,5,team1,5,5,2.3981815450785677,-1.570796327,1.5173904356599732
3,11,5,team0,6,5,2.4013118882879327,-15.707963267948966,1.5118109383124356
3,12,6,team1,6,6,2.391267451159418,-1.570796327,1.5161803628403039
3,13,6,team0,7,6,2.4071569675434286,-15.707963267948966,1.5137475567442036
3,14,7,team1,7,7,2.4000189291186595,-1.570796327,1.5163579515535395
3,15,7,team0,8,7,2.403963237427366,-15.707963267948966,1.515786783012382
3,16,8,team1,8,8,2.3943316370116148,-1.570796327,1.5158171921784225
4,1,0,team1,0,1,2.3972659782379457,-1.570796327,1.5177311306021553
4,2,1,team0,0,1,4.002547019101263,0.5,1.5741558314137634
4,3,1,team1,0,2,2.3949337548899265,-1.570796327,1.5187176099759834
4,4,2,team0,0,2,4.018221124448563,0.5,1.5722514547346962
4,5,2,team1,0,3,2.3903708278049822,-1.570796327,1.5175475982694226
4,6,3,team0,0,3,3.985007040043787,0.5,1.5730385037377623
4,7,3,team1,0,4,2.391391137178462,-1.570796327,1.5134768478364737
4,8,4,team0,0,2,3.993091875156058,0.5,1.5752020595680312
4,9,4,team1,0,3,2.400138828746002,-1.570796327,1.514945417484982
4,10,5,team0,0,2,4.013802009395843,-0.5,1.5687636405755168
4,11,5,team1,0,3,2.3999948442682437,-1.570796327,1.5190012091788951
4,12,6,team0,0,3,4.01202510129943,0.5,1.57223314376385
4,13,6,team1,0,4,2.3931290317547793,-1.570796327,1.5109012675495272
4,14,7,team0,0,2,4.004279167958872,0.5,1.5740395380641452
4,15,7,team1,0,3,2.4037866395638035,-1.570796327,1.5146862278071667
4,16,8,team0,0,2,3.9994097359499645,-0.5,1.569416334472266
5,1,0,team0,1,0,2.405651495561011,-15.707963267948966,1.5151347023010588
5,2,1,team1,1,1,2.398346050074636,-1.570796327,1.51339402833417
5,3,1,team0,2,1,2.399226465527489,-15.707963267948966,1.5151914782145908
5,4,2,team1,2,2,2.4035436355296365,-1.570796327,1.516044587551726
5,5,2,team0,2,2,4.000791428582751,-0.5,1.56836483859497
5,6,3,team1,2,3,2.4047275212681405,-1.570796327,1.5165829598466638
5,7,3,team0,3,3,2.4006593157000973,15.707963267948966,1.631017846871518
5,8,4,team1,3,4,2.3916505532579997,-1.570796327,1.5160919840140914
5,9,4,team0,2,3,3.992087936524808,-0.5,1.5662882669989944
5,10,5,team1,2,4,2.397426841976084,-1.570796327,1.5149630675156671
5,11,5,team0,2,3,3.9989053232947653,-0.5,1.5677935760354855
5,12,6,team1,2,4,2.4031479380186,-1.570796327,1.5170715189036965
5,13,6,team0,3,4,2.4062548469870277,-15.707963267948966,1.5150033603961734
5,14,7,team1,3,5,2.4112183282679336,-1.570796327,1.5142860756013656
5,15,7,team0,4,5,2.4047497547172214,-15.707963267948966,1.5170729270439218
5,16,8,team1,4,6,2.402438824796174,-1.570796327,1.5135344628503957
6,1,0,team1,0,1,2.399492966386606,-1.570796327,1.5168099000873552
6,2,1,team0,0,1,3.9962117130984325,0.5,1.5739733130753504
6,3,1,team1,0,2,2.3930341370010644,-1.570796327,1.5117737223398329
6,4,2,team0,0,2,3.9937656665716683,0.5,1.5730117693089283
6,5,2,team1,0,3,2.405579545290913,-1.570796327,1.5135927983111919
6,6,3,team0,0,2,3.9981375903202614,-0.5,1.5605048211568315
6,7,3,team1,0,3,2.400816030139074,-1.570796327,1.515465686226875
6,8,4,team0,0,3,4.001680621854751,-0.5,1.5647718293695532
6,9,4,team1,0,4,2.3943237429742252,-1.570796327,1.5170648032081142
6,10,5,team0,0,4,4.005009065145047,-0.5,1.5625919521602194
6,11,5,team1,0,5,2.4082549108517197,-1.570796327,1.51634279313862
6,12,6,team0,0,4,4.007002854197118,-0.5,1.5676526415690022
6,13,6,team1,0,5,2.4057277483805035,-1.570796327,1.5162384528509707
6,14,7,team0,0,5,3.992128753237593,-0.5,1.5671374126546713
6,15,7,team1,0,6,2.4015762325774643,-1.570796327,1.5166211376884262
6,16,8,team0,0,4,3.9895702533511748,-0.5,1.5662789599580513
7,1,0,team0,1,0,2.411786158609476,-15.707963267948966,1.5159136582661021
7,2,1,team1,1,1,2.3896652763506103,-1.570796327,1.5177625288367975
7,3,1,team0,2,1,2.410501011948408,15.707963267948966,1.6237073628369472
7,4,2,team1,2,2,2.4030196514052125,-1.570796327,1.518896381719917
7,5,2,team0,2,2,3.9865989187309205,-0.5,1.566604846786678
7,6,3,team1,2,3,2.3934454807489804,-1.570796327,1.517743313522037
7,7,3,team0,2,2,3.999323063919728,-0.5,1.5711359713202602
7,8,4,team1,2,3,2.4022270171571423,-1.570796327,1.5167699454703432
7,9,4,team0,1,2,4.004181862666683,-0.5,1.5704134271611163
7,10,5,team1,1,3,2.3839957178590536,-1.570796327,1.5149543004702593
7,11,5,team0,1,3,3.9983517210082677,0.5,1.5705631385686811
7,12,6,team1,1,4,2.387853754326298,-1.570796327,1.5182443300561455
7,13,6,team0,2,3,3.9997914926981903,0.5,1.5740944985243568
7,14,7,team1,2,4,2.3894951842966434,-1.570796327,1.5156147658891563
7,15,7,team0,2,2,4.001572345044729,0.5,1.5684569892815972
7,16,8,team1,2,3,2.402174035436185,-1.570796327,1.512961489349381
8,1,0,team0,1,0,2.4017037888934776,-15.707963267948966,1.5166763816139044
8,2,1,team1,1,1,2.3958349641338232,-1.570796327,1.5152373688514045
8,3,1,team0,2,1,2.4058498106230473,15.707963267948966,1.628056776179333
8,4,2,team1,2,2,2.4009782312147068,-1.570796327,1.5160396988301599
8,5,2,team0,3,2,2.400761045553545,15.707963267948966,1.6283302121122236
8,6,3,team1,3,3,2.398262559703663,-1.570796327,1.5192345691821896
8,7,3,team0,4,3,2.40919115718654,15.707963267948966,1.6305586555432767
8,8,4,team1,4,4,2.3938582163230446,-1.570796327,1.5174491962915329
8,9,4,team0,2,3,3.9986488744156987,-0.5,1.564871510795941
8,10,5,team1,2,4,2.4039270701151123,-1.570796327,1.5161733152573142
8,11,5,team0,3,3,3.9999733133287054,0.5,1.5805184087810584
8,12,6,team1,3,4,2.3876712846994663,-1.570796327,1.5180276088287645
8,13,6,team0,3,2,3.9951048696612124,0.5,1.5776506053469803
8,14,7,team1,3,3,2.3985802482821015,-1.570796327,1.5174881278933146
8,15,7,team0,3,2,3.992267511113177,0.5,1.5693735094124672
8,16,8,team1,3,3,2.3978166079772887,-1.570796327,1.518015589372323
9,1,0,team0,1,0,2.398623397754599,-15.707963267948966,1.5161585120630374
9,2,1,team1,1,1,2.405829972990907,-1.570796327,1.5149498950904101
9,3,1,team0,2,1,2.403651464326785,15.707963267948966,1.6301160187776467
9,4,2,team1,2,2,2.409401002745848,-1.570796327,1.5149813132584622
9,5,2,team0,3,2,2.406790944729036,15.707963267948966,1.6317961235349778
9,6,3,team1,3,3,2.3953747761301782,-1.570796327,1.516449630555992
9,7,3,team0,4,3,2.397362611227864,15.707963267948966,1.6314008683916936
9,8,4,team1,4,4,2.404913531433649,-1.570796327,1.5175995458590428
9,9,4,team0,5,4,2.398067533114438,15.707963267948966,1.6284810395880045
9,10,5,team1,5,5,2.3917749884240873,-1.570796327,1.51405062796016
9,11,5,team0,6,5,2.403784812473616,15.707963267948966,1.6285612018588576
9,12,6,team1,6,6,2.3893208970660704,-1.570796327,1.515786805156322
9,13,6,team0,7,6,2.410109109713534,15.707963267948966,1.6287294717538512
9,14,7,team1,7,7,2.402681307769778,-1.570796327,1.51630546935471
9,15,7,team0,8,7,2.38848338385725,15.707963267948966,1.6279885513496541
9,16,8,team1,8,8,2.3939461055657003,-1.570796327,1.5149238415882424
