end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
6,10,5,team1,2,2,2.3958715924448177,-1.570796327,1.5153170861114678
6,11,5,team0,2,2,3.9950508408044083,-0.0001,1.5674081518867249
6,12,6,team1,2,3,2.3950317598592115,-1.570796327,1.5126705212724574
6,13,6,team0,2,3,3.9967549160538667,-0.0001,1.5690651611307975
6,14,7,team1,2,4,2.3963537521381943,-1.570796327,1.5167355503148903
6,15,7,team0,1,2,3.9852842634483547,0.0001,1.5721437672195708
6,16,8,team1,1,3,2.3922034884642307,-1.570796327,1.5163603087561672
7,1,0,team0,1,0,2.4027533679674264,-15.707963267948966,1.5171015197476432
7,2,1,team1,1,1,2.393651835428985,-1.570796327,1.5160685709389585
7,3,1,team0,2,1,2.406593171184039,15.707963267948966,1.6288361381353214
7,4,2,team1,2,2,2.390035179288303,-1.570796327,1.5165887327532692
7,5,2,team0,3,2,2.403387361188093,15.707963267948966,1.6296829317950643
7,6,3,team1,3,3,2.418636892398031,-1.570796327,1.518332305174108
7,7,3,team0,4,3,2.388510477288344,15.707963267948966,1.6247368535646098
7,8,4,team1,4,4,2.382457920921847,-1.570796327,1.5167908899405895
7,9,4,team0,5,4,2.4120126911341466,15.707963267948966,1.6258300806588424
7,10,5,team1,5,5,2.411085852690826,-1.570796327,1.5173826538899136
7,11,5,team0,6,5,2.4049200588363107,15.707963267948966,1.6267191125118392
7,12,6,team1,6,6,2.3988188855820662,-1.570796327,1.5155540950350697
7,13,6,team0,4,5,3.998428150824756,-0.0001,1.5639342062324901
7,14,7,team1,4,6,2.3893563253934955,-1.570796327,1.5150261279319983
7,15,7,team0,4,4,4.004428376794872,0.0001,1.5765525307308406
7,16,8,team1,4,5,2.39955880666286,-1.570796327,1.5164524940916793
8,1,0,team0,1,0,2.407308757972774,-15.707963267948966,1.5149559597896154
8,2,1,team1,1,1,2.3865814397889147,-1.570796327,1.5126815803180267
8,3,1,team0,2,1,2.406899390986875,-15.707963267948966,1.5124703369230648
8,4,2,team1,2,2,2.3921268238445275,-1.570796327,1.518915379485986
8,5,2,team0,3,2,2.412440520880123,-15.707963267948966,1.516983982209659
8,6,3,team1,3,3,2.4024172024044317,-1.570796327,1.5173463849660238
8,7,3,team0,4,3,2.396743195949047,-15.707963267948966,1.5173954302953379
8,8,4,team1,4,4,2.3972462252393067,-1.570796327,1.5165249296488412
8,9,4,team0,5,4,2.404280545761206,-15.707963267948966,1.5169878482793693
8,10,5,team1,5,5,2.400262752997082,-1.570796327,1.5165175036206044
8,11,5,team0,6,5,2.4029060237370454,-15.707963267948966,1.5132408400681185
8,12,6,team1,6,6,2.4010877360965464,-1.570796327,1.514290870370725
8,13,6,team0,7,6,2.395749998567621,-15.707963267948966,1.518693254560578
8,14,7,team1,7,7,2.390842140708583,-1.570796327,1.5141530082886305
8,15,7,team0,8,7,2.405026799947501,-15.707963267948966,1.5128621478278739
8,16,8,team1,8,8,2.391490963550872,-1.570796327,1.5160327144692558
9,1,0,team1,0,1,2.4007406669590456,-1.570796327,1.5152832978433068
9,2,1,team0,0,1,4.008518868787876,-0.0001,1.5692227623528834
9,3,1,team1,0,2,2.3976395994951907,-1.570796327,1.514579143623209
9,4,2,team0,0,2,4.003644479471304,-0.0001,1.5670740009581396
9,5,2,team1,0,3,2.383324574944493,-1.570796327,1.512976223701114
9,6,3,team0,0,3,3.9986236426719817,-0.0001,1.566081083437749
9,7,3,team1,0,4,2.394085478554158,-1.570796327,1.5174582156607899
9,8,4,team0,0,4,4.007377215928911,-0.0001,1.5690660842358142
9,9,4,team1,0,5,2.4029789428418007,-1.570796327,1.5157030447503637
9,10,5,team0,0,4,4.004814406108981,-0.0001,1.5642466068076535
9,11,5,team1,0,5,2.3916155940266632,-1.570796327,1.51602419029267
9,12,6,team0,1,4,3.991993085507834,-0.0001,1.570905632464928
9,13,6,team1,1,5,2.39443446472118,-1.570796327,1.519459877743954
9,14,7,team0,0,3,4.010917142840119,-0.0001,1.5671637595747654
9,15,7,team1,0,4,2.4029494707516776,-1.570796327,1.5163433047323571
9,16,8,team0,0,4,4.001976053001393,-0.0001,1.5583820801303927
