end,team,stone_index,x,y,distance_to_button
5,team1,6,-0.040431126952171326,37.87510681152344,0.626
5,team1,7,0.3115188479423523,36.177223205566406,2.344
6,team0,0,-0.29623672366142273,38.80177688598633,0.423
6,team0,1,0.5477744936943054,39.277767181396484,0.951
6,team0,2,0.6232544779777527,38.295284271240234,0.656
6,team0,3,0.27366122603416443,38.518798828125,0.274
6,team0,4,0.5555800795555115,37.662654876708984,1.005
6,team0,5,0.5051284432411194,37.28318405151367,1.317
6,team0,6,0.1425248086452484,37.512901306152344,0.997
6,team1,1,-0.5474269390106201,38.275367736816406,0.592
6,team1,2,-0.4260875880718231,37.61845779418945,0.979
6,team1,3,-0.1638941764831543,38.309844970703125,0.251
6,team1,4,-0.23098903894424438,37.36301040649414,1.16
6,team1,5,-0.044528529047966,37.957740783691406,0.544
6,team1,6,-0.015606103464961052,36.88650894165039,1.614
6,team1,7,0.2903854250907898,36.893978118896484,1.632
7,team0,0,0.08651705831289291,39.06808090209961,0.575
7,team0,1,-0.7251687049865723,38.621971130371094,0.735
7,team0,2,0.03213110938668251,38.44217300415039,0.066
7,team0,3,-0.5422912240028381,38.28284454345703,0.584
7,team0,4,-1.0329912900924683,37.5670051574707,1.392
7,team0,6,0.09482580423355103,37.596683502197266,0.908
7,team0,7,0.5081698298454285,37.52368927001953,1.101
7,team1,0,-0.09595025330781937,38.73885726928711,0.257
7,team1,1,-1.0190629959106445,39.12541580200195,1.196
7,team1,2,0.32147952914237976,38.5198860168457,0.322
7,team1,4,0.8387650847434998,37.317718505859375,1.45
7,team1,5,-0.3316768407821655,38.50685119628906,0.332
7,team1,6,-0.33100926876068115,37.27006912231445,1.274
7,team1,7,0.043183643370866776,36.64410400390625,1.856
8,team0,0,-0.303450345993042,38.904476165771484,0.506
8,team0,1,-0.4287645220756531,38.573280334472656,0.435
8,team0,2,-0.36968421936035156,37.89030456542969,0.713
8,team0,3,-0.40012553334236145,37.44903564453125,1.125
8,team0,4,0.1774822622537613,37.97989273071289,0.55
8,team1,0,-0.16688299179077148,39.292640686035156,0.81
8,team1,1,0.5440778732299805,38.27095031738281,0.59
8,team1,2,-0.044097863137722015,38.6758918762207,0.181
8,team1,3,0.4900877773761749,37.896034240722656,0.778
8,team1,4,0.3312949538230896,38.8610954284668,0.49
8,team1,5,-0.17900028824806213,37.651187896728516,0.867
8,team1,6,0.06025302782654762,37.12575912475586,1.376
8,team1,7,0.16495488584041595,36.61410140991211,1.893
9,team0,0,0.01243999507278204,38.46978759765625,0.033
9,team0,1,-0.8414885997772217,38.28091812133789,0.87
9,team0,2,-0.4812609851360321,38.24994659423828,0.542
9,team0,3,-0.6139590740203857,37.7158088684082,0.996
9,team0,4,-0.1429043412208557,38.18145751953125,0.349
9,team0,5,0.4709983468055725,37.28425216674805,1.304
9,team0,6,1.007978916168213,37.513797760009766,1.41
9,team0,7,0.061010587960481644,36.02574157714844,2.475
9,team1,0,0.6420974135398865,38.38941192626953,0.652
9,team1,1,0.6165136098861694,38.050872802734375,0.763
9,team1,2,0.19286499917507172,38.19763946533203,0.359
9,team1,3,0.3885069489479065,37.84858322143555,0.758
9,team1,4,-0.17387700080871582,37.739830017089844,0.78
9,team1,5,-0.4503375291824341,37.35266876220703,1.233
9,team1,6,0.027581701055169106,37.07389831542969,1.426
9,team1,7,0.4223300516605377,35.61873245239258,2.912
