end,total_shot_number,shot_number,shooter_team,team0_stones,team1_stones,translational_velocity,angular_velocity,shot_angle
7,15,7,team0,2,6,4.001220554004963,0.0,1.5674212454208525
7,16,8,team1,2,7,2.4241067281007775,-1.570796327,1.5189209711729572
8,1,0,team0,1,0,2.390522771735059,-15.707963267948966,1.5157583345081789
8,2,1,team1,1,1,2.3960443201348878,-1.570796327,1.519542305315647
8,3,1,team0,2,1,2.404043901763697,-15.707963267948966,1.5182870167995446
8,4,2,team1,2,2,2.376282407005162,-1.570796327,1.514220713756263
8,5,2,team0,3,2,2.402028506088637,-15.707963267948966,1.5159027816737651
8,6,3,team1,3,3,2.395508671022572,-1.570796327,1.515764968039798
8,7,3,team0,4,3,2.3901610846931405,-15.707963267948966,1.5144969353923479
8,8,4,team1,4,4,2.4028418958218114,-1.570796327,1.5139030087379592
8,9,4,team0,5,4,2.3946084033509436,-15.707963267948966,1.5093770699808204
8,10,5,team1,5,5,2.40687074504374,-1.570796327,1.5152360436457204
8,11,5,team0,4,3,3.9777427891688846,0.0,1.5826941301257034
8,12,6,team1,4,4,2.393593245792957,-1.570796327,1.5147037616123447
8,13,6,team0,2,4,3.9872026572844463,0.0,1.572121209889843
8,14,7,team1,2,5,2.404764924727222,-1.570796327,1.516622085053437
8,15,7,team0,2,4,4.002914408505044,0.0,1.5757518573743576
8,16,8,team1,2,5,2.389523461216346,-1.570796327,1.517189315442471
9,1,0,team0,1,0,2.413834021598245,-15.707963267948966,1.514792813643554
9,2,1,team1,1,1,2.3930384003293854,-1.570796327,1.5171129112846453
9,3,1,team0,2,1,2.4004434491739333,15.707963267948966,1.627010805466195
9,4,2,team1,2,2,2.4036119623406167,-1.570796327,1.5156005718511476
9,5,2,team0,3,2,2.400296120223501,-15.707963267948966,1.5140328938340972
9,6,3,team1,3,3,2.3989053493756636,-1.570796327,1.5187191564294138
9,7,3,team0,4,3,2.411073012711973,-15.707963267948966,1.5109644540789016
9,8,4,team1,4,4,2.370306019056495,-1.570796327,1.516020344514525
9,9,4,team0,5,4,2.3885030982135467,15.707963267948966,1.6314295507475385
9,10,5,team1,5,5,2.3919343691595705,-1.570796327,1.5165699950660365
9,11,5,team0,4,4,4.011369916054521,0.0,1.5731420605983348
9,12,6,team1,4,5,2.40546878160676,-1.570796327,1.514297071822302
9,13,6,team0,3,2,3.9972798413184703,0.0,1.5805084706058659
9,14,7,team1,3,3,2.39848102552032,-1.570796327,1.513904601905813
9,15,7,team0,2,3,3.9967942014769235,0.0,1.5741897123419888
9,16,8,team1,2,4,2.407672136528662,-1.570796327,1.5158362656276523
